,timestamp,open,high,low,close,volume,datetime,date
257,1669593600000,28220.560546875,28238.5,28046.3203125,28162.830078125,64600000,2022-11-28 00:00:00,2022-11-28
256,1669334400000,28398.76953125,28399.880859375,28263.599609375,28283.029296875,56800000,2022-11-25 00:00:00,2022-11-25
255,1669248000000,28373.720703125,28502.2890625,28363.66015625,28383.08984375,83900000,2022-11-24 00:00:00,2022-11-24
254,1669075200000,28059.509765625,28203.349609375,28038.16015625,28115.740234375,75900000,2022-11-22 00:00:00,2022-11-22
253,1668988800000,27982.0,28007.060546875,27846.30078125,27944.7890625,56500000,2022-11-21 00:00:00,2022-11-21
252,1668729600000,28009.8203125,28045.439453125,27877.779296875,27899.76953125,64800000,2022-11-18 00:00:00,2022-11-18
251,1668643200000,27952.2109375,28029.619140625,27910.009765625,27930.5703125,58900000,2022-11-17 00:00:00,2022-11-17
250,1668556800000,28020.490234375,28069.25,27743.150390625,28028.30078125,73200000,2022-11-16 00:00:00,2022-11-16
249,1668470400000,27940.259765625,28038.630859375,27903.26953125,27990.169921875,71200000,2022-11-15 00:00:00,2022-11-15
248,1668384000000,28277.640625,28305.0390625,27963.470703125,27963.470703125,85100000,2022-11-14 00:00:00,2022-11-14
247,1668124800000,27868.689453125,28329.5390625,27837.08984375,28263.5703125,103700000,2022-11-11 00:00:00,2022-11-11
246,1668038400000,27459.080078125,27485.380859375,27370.619140625,27446.099609375,77100000,2022-11-10 00:00:00,2022-11-10
245,1667952000000,27884.55078125,27926.51953125,27688.859375,27716.4296875,79100000,2022-11-09 00:00:00,2022-11-09
244,1667865600000,27718.83984375,27943.26953125,27704.640625,27872.109375,84400000,2022-11-08 00:00:00,2022-11-08
243,1667779200000,27406.779296875,27578.009765625,27357.529296875,27527.640625,78900000,2022-11-07 00:00:00,2022-11-07
242,1667520000000,27371.890625,27389.30078125,27032.01953125,27199.740234375,111100000,2022-11-04 00:00:00,2022-11-04
241,1667347200000,27562.30078125,27692.55078125,27546.880859375,27663.390625,86600000,2022-11-02 00:00:00,2022-11-02
240,1667260800000,27614.640625,27682.970703125,27526.1796875,27678.919921875,72600000,2022-11-01 00:00:00,2022-11-01
239,1667174400000,27404.30078125,27602.990234375,27392.990234375,27587.4609375,71100000,2022-10-31 00:00:00,2022-10-31
238,1666915200000,27097.380859375,27265.4609375,26981.080078125,27105.19921875,144600000,2022-10-28 00:00:00,2022-10-28
237,1666828800000,27407.23046875,27450.259765625,27330.7890625,27345.240234375,65400000,2022-10-27 00:00:00,2022-10-27
236,1666742400000,27410.640625,27578.05078125,27404.900390625,27431.83984375,61000000,2022-10-26 00:00:00,2022-10-26
235,1666656000000,27113.19921875,27337.80078125,27073.1796875,27250.279296875,62200000,2022-10-25 00:00:00,2022-10-25
234,1666569600000,27233.0,27308.970703125,26974.900390625,26974.900390625,59100000,2022-10-24 00:00:00,2022-10-24
233,1666310400000,26903.5,26985.380859375,26869.380859375,26890.580078125,56300000,2022-10-21 00:00:00,2022-10-21
232,1666224000000,26981.75,27092.55078125,26872.44921875,27006.9609375,60300000,2022-10-20 00:00:00,2022-10-20
231,1666137600000,27225.169921875,27371.380859375,27192.7890625,27257.380859375,57600000,2022-10-19 00:00:00,2022-10-19
230,1666051200000,27167.73046875,27229.880859375,26910.099609375,27156.140625,66100000,2022-10-18 00:00:00,2022-10-18
229,1665964800000,26785.01953125,26814.919921875,26649.130859375,26775.7890625,65300000,2022-10-17 00:00:00,2022-10-17
228,1665705600000,26599.3203125,27180.16015625,26595.349609375,27090.759765625,82400000,2022-10-14 00:00:00,2022-10-14
227,1665619200000,26398.2890625,26408.310546875,26237.419921875,26237.419921875,59200000,2022-10-13 00:00:00,2022-10-13
226,1665532800000,26353.220703125,26495.75,26313.41015625,26396.830078125,68800000,2022-10-12 00:00:00,2022-10-12
225,1665446400000,26757.119140625,26759.619140625,26369.560546875,26401.25,78900000,2022-10-11 00:00:00,2022-10-11
224,1665100800000,26975.919921875,27198.91015625,26921.900390625,27116.109375,66700000,2022-10-07 00:00:00,2022-10-07
223,1665014400000,27137.98046875,27399.189453125,27137.98046875,27311.30078125,69400000,2022-10-06 00:00:00,2022-10-06
222,1664928000000,27211.3203125,27216.80078125,27030.55078125,27120.529296875,73300000,2022-10-05 00:00:00,2022-10-05
221,1664841600000,26653.490234375,26994.439453125,26633.51953125,26992.2109375,87100000,2022-10-04 00:00:00,2022-10-04
220,1664755200000,25778.94921875,26223.83984375,25621.9609375,26215.7890625,80700000,2022-10-03 00:00:00,2022-10-03
219,1664496000000,26240.0,26273.650390625,25805.58984375,25937.2109375,101300000,2022-09-30 00:00:00,2022-09-30
218,1664409600000,26280.5,26458.669921875,26221.779296875,26422.05078125,88900000,2022-09-29 00:00:00,2022-09-29
217,1664323200000,26422.859375,26516.3203125,25938.359375,26173.98046875,92900000,2022-09-28 00:00:00,2022-09-28
216,1664236800000,26585.380859375,26680.19921875,26523.76953125,26571.869140625,66800000,2022-09-27 00:00:00,2022-09-27
215,1664150400000,26779.439453125,26779.439453125,26424.599609375,26431.55078125,96500000,2022-09-26 00:00:00,2022-09-26
214,1663804800000,27053.580078125,27197.0703125,26955.1796875,27153.830078125,62200000,2022-09-22 00:00:00,2022-09-22
213,1663718400000,27440.83984375,27467.33984375,27297.5,27313.130859375,65500000,2022-09-21 00:00:00,2022-09-21
212,1663632000000,27788.6796875,27907.44921875,27627.859375,27688.419921875,60000000,2022-09-20 00:00:00,2022-09-20
211,1663286400000,27631.390625,27654.990234375,27525.6796875,27567.650390625,81600000,2022-09-16 00:00:00,2022-09-16
210,1663200000000,27873.9609375,27946.19921875,27801.439453125,27875.91015625,48700000,2022-09-15 00:00:00,2022-09-15
209,1663113600000,28132.69921875,28141.919921875,27795.640625,27818.619140625,70900000,2022-09-14 00:00:00,2022-09-14
208,1663027200000,28556.2109375,28659.759765625,28530.359375,28614.630859375,51700000,2022-09-13 00:00:00,2022-09-13
207,1662940800000,28483.58984375,28612.890625,28438.369140625,28542.109375,50500000,2022-09-12 00:00:00,2022-09-12
206,1662681600000,28204.7109375,28286.01953125,28091.380859375,28214.75,74000000,2022-09-09 00:00:00,2022-09-09
205,1662595200000,27732.6796875,28083.7890625,27718.30078125,28065.279296875,75200000,2022-09-08 00:00:00,2022-09-08
204,1662508800000,27546.009765625,27546.009765625,27268.69921875,27430.30078125,69400000,2022-09-07 00:00:00,2022-09-07
203,1662422400000,27650.150390625,27813.779296875,27557.990234375,27626.509765625,46300000,2022-09-06 00:00:00,2022-09-06
202,1662336000000,27567.2890625,27673.439453125,27511.6796875,27619.609375,47100000,2022-09-05 00:00:00,2022-09-05
201,1662076800000,27755.599609375,27772.369140625,27570.740234375,27650.83984375,58800000,2022-09-02 00:00:00,2022-09-02
200,1661990400000,27797.0,27832.779296875,27589.69921875,27661.470703125,68900000,2022-09-01 00:00:00,2022-09-01
199,1661904000000,27928.08984375,28104.80078125,27906.169921875,28091.529296875,86200000,2022-08-31 00:00:00,2022-08-31
198,1661817600000,28086.720703125,28233.80078125,27944.25,28195.580078125,60700000,2022-08-30 00:00:00,2022-08-30
197,1661731200000,28161.060546875,28179.08984375,27788.119140625,27878.9609375,64100000,2022-08-29 00:00:00,2022-08-29
196,1661472000000,28639.470703125,28792.9296875,28608.69921875,28641.380859375,49100000,2022-08-26 00:00:00,2022-08-26
195,1661385600000,28415.109375,28534.7109375,28357.029296875,28479.009765625,53700000,2022-08-25 00:00:00,2022-08-25
194,1661299200000,28481.33984375,28515.609375,28282.2109375,28313.470703125,62000000,2022-08-24 00:00:00,2022-08-24
193,1661212800000,28580.19921875,28580.19921875,28395.30078125,28452.75,55700000,2022-08-23 00:00:00,2022-08-23
192,1661126400000,28654.0703125,28828.2109375,28586.359375,28794.5,49200000,2022-08-22 00:00:00,2022-08-22
191,1660867200000,29095.7109375,29150.80078125,28913.05078125,28930.330078125,48400000,2022-08-19 00:00:00,2022-08-19
190,1660780800000,28957.400390625,28999.640625,28846.51953125,28942.140625,47400000,2022-08-18 00:00:00,2022-08-18
189,1660694400000,28952.650390625,29222.76953125,28944.7109375,29222.76953125,66600000,2022-08-17 00:00:00,2022-08-17
188,1660608000000,28829.529296875,28928.16015625,28752.880859375,28868.91015625,50100000,2022-08-16 00:00:00,2022-08-16
187,1660521600000,28623.779296875,28897.0703125,28623.779296875,28871.779296875,53700000,2022-08-15 00:00:00,2022-08-15
186,1660262400000,28251.740234375,28546.98046875,28207.859375,28546.98046875,89600000,2022-08-12 00:00:00,2022-08-12
185,1660089600000,27955.109375,27964.9609375,27729.4609375,27819.330078125,59900000,2022-08-10 00:00:00,2022-08-10
184,1660003200000,28236.83984375,28257.33984375,27966.91015625,27999.9609375,64900000,2022-08-09 00:00:00,2022-08-09
183,1659916800000,28050.08984375,28279.119140625,28047.080078125,28249.240234375,66100000,2022-08-08 00:00:00,2022-08-08
182,1659657600000,27915.060546875,28190.0390625,27910.220703125,28175.869140625,71300000,2022-08-05 00:00:00,2022-08-05
181,1659571200000,27930.939453125,28005.58984375,27870.05078125,27932.19921875,83100000,2022-08-04 00:00:00,2022-08-04
180,1659484800000,27673.0,27837.630859375,27634.650390625,27741.900390625,72300000,2022-08-03 00:00:00,2022-08-03
179,1659398400000,27812.48046875,27830.580078125,27530.599609375,27594.73046875,71800000,2022-08-02 00:00:00,2022-08-02
178,1659312000000,27813.8203125,27993.349609375,27751.58984375,27993.349609375,71900000,2022-08-01 00:00:00,2022-08-01
177,1659052800000,27915.220703125,28001.80078125,27725.240234375,27801.640625,79300000,2022-07-29 00:00:00,2022-07-29
176,1658966400000,27909.150390625,28015.6796875,27651.990234375,27815.48046875,83500000,2022-07-28 00:00:00,2022-07-28
175,1658880000000,27575.16015625,27772.970703125,27525.08984375,27715.75,51100000,2022-07-27 00:00:00,2022-07-27
174,1658793600000,27682.19921875,27715.779296875,27538.390625,27655.2109375,50000000,2022-07-26 00:00:00,2022-07-26
173,1658707200000,27697.76953125,27848.58984375,27663.16015625,27699.25,46500000,2022-07-25 00:00:00,2022-07-25
172,1658448000000,27773.140625,27952.25,27701.25,27914.66015625,60100000,2022-07-22 00:00:00,2022-07-22
171,1658361600000,27627.880859375,27803.0,27549.560546875,27803.0,56700000,2022-07-21 00:00:00,2022-07-21
170,1658275200000,27295.94921875,27692.849609375,27295.94921875,27680.259765625,66700000,2022-07-20 00:00:00,2022-07-20
169,1658188800000,27003.830078125,27043.580078125,26791.7109375,26961.6796875,59400000,2022-07-19 00:00:00,2022-07-19
168,1657843200000,26736.080078125,26857.76953125,26571.380859375,26788.470703125,65500000,2022-07-15 00:00:00,2022-07-15
167,1657756800000,26357.3203125,26713.0703125,26312.7890625,26643.390625,60600000,2022-07-14 00:00:00,2022-07-14
166,1657670400000,26403.7890625,26543.0703125,26389.099609375,26478.76953125,54100000,2022-07-13 00:00:00,2022-07-13
165,1657584000000,26701.0,26718.669921875,26278.279296875,26336.66015625,64400000,2022-07-12 00:00:00,2022-07-12
164,1657497600000,26892.73046875,27062.169921875,26710.58984375,26812.30078125,68500000,2022-07-11 00:00:00,2022-07-11
163,1657238400000,26623.849609375,26881.75,26510.529296875,26517.189453125,89300000,2022-07-08 00:00:00,2022-07-08
162,1657152000000,26280.939453125,26533.650390625,26136.990234375,26490.529296875,80700000,2022-07-07 00:00:00,2022-07-07
161,1657065600000,26190.400390625,26298.9609375,26051.189453125,26107.650390625,89700000,2022-07-06 00:00:00,2022-07-06
160,1656979200000,26386.23046875,26532.509765625,26294.83984375,26423.470703125,62800000,2022-07-05 00:00:00,2022-07-05
159,1656892800000,26086.779296875,26258.859375,25945.830078125,26153.810546875,68700000,2022-07-04 00:00:00,2022-07-04
158,1656633600000,26460.7109375,26531.240234375,25841.75,25935.619140625,81700000,2022-07-01 00:00:00,2022-07-01
157,1656547200000,26753.279296875,26753.279296875,26324.310546875,26393.0390625,86100000,2022-06-30 00:00:00,2022-06-30
156,1656460800000,26814.23046875,26858.6796875,26687.470703125,26804.599609375,101100000,2022-06-29 00:00:00,2022-06-29
155,1656374400000,26795.6796875,27062.310546875,26789.5,27049.470703125,73400000,2022-06-28 00:00:00,2022-06-28
154,1656288000000,26741.80078125,26938.4296875,26665.439453125,26871.26953125,65800000,2022-06-27 00:00:00,2022-06-27
153,1656028800000,26228.419921875,26519.16015625,26148.560546875,26491.970703125,72600000,2022-06-24 00:00:00,2022-06-24
152,1655942400000,26134.890625,26401.970703125,26039.5703125,26171.25,65700000,2022-06-23 00:00:00,2022-06-23
151,1655856000000,26441.720703125,26462.830078125,26149.169921875,26149.55078125,66400000,2022-06-22 00:00:00,2022-06-22
150,1655769600000,26070.919921875,26418.83984375,25972.279296875,26246.310546875,65400000,2022-06-21 00:00:00,2022-06-21
149,1655683200000,26156.619140625,26156.619140625,25520.23046875,25771.220703125,72200000,2022-06-20 00:00:00,2022-06-20
148,1655424000000,25988.19921875,26072.349609375,25720.80078125,25963.0,115200000,2022-06-17 00:00:00,2022-06-17
147,1655337600000,26715.51953125,26947.69921875,26431.19921875,26431.19921875,67800000,2022-06-16 00:00:00,2022-06-16
146,1655251200000,26625.6796875,26638.759765625,26321.6796875,26326.16015625,72700000,2022-06-15 00:00:00,2022-06-15
145,1655164800000,26555.75,26657.919921875,26357.900390625,26629.859375,75000000,2022-06-14 00:00:00,2022-06-14
144,1655078400000,27369.66015625,27389.30078125,26948.220703125,26987.439453125,71400000,2022-06-13 00:00:00,2022-06-13
143,1654819200000,27996.349609375,28044.44921875,27795.169921875,27824.2890625,79700000,2022-06-10 00:00:00,2022-06-10
142,1654732800000,28189.349609375,28389.75,28189.349609375,28246.529296875,80300000,2022-06-09 00:00:00,2022-06-09
141,1654646400000,28100.259765625,28234.2890625,28089.779296875,28234.2890625,78700000,2022-06-08 00:00:00,2022-06-08
140,1654560000000,27984.7890625,28094.73046875,27863.380859375,27943.94921875,68300000,2022-06-07 00:00:00,2022-06-07
139,1654473600000,27549.640625,27979.5390625,27523.94921875,27915.890625,56800000,2022-06-06 00:00:00,2022-06-06
138,1654214400000,27660.619140625,27776.330078125,27614.859375,27761.5703125,63700000,2022-06-03 00:00:00,2022-06-03
137,1654128000000,27340.51953125,27450.470703125,27251.240234375,27413.880859375,63600000,2022-06-02 00:00:00,2022-06-02
136,1654041600000,27295.630859375,27482.310546875,27295.419921875,27457.890625,75800000,2022-06-01 00:00:00,2022-06-01
135,1653955200000,27318.08984375,27463.330078125,27250.69921875,27279.80078125,141800000,2022-05-31 00:00:00,2022-05-31
134,1653868800000,27092.8203125,27401.240234375,27057.19921875,27369.4296875,97000000,2022-05-30 00:00:00,2022-05-30
133,1653609600000,26947.80078125,26996.69921875,26731.599609375,26781.6796875,69300000,2022-05-27 00:00:00,2022-05-27
132,1653523200000,26685.01953125,26898.75,26597.970703125,26604.83984375,64500000,2022-05-26 00:00:00,2022-05-26
131,1653436800000,26711.529296875,26795.890625,26578.029296875,26677.80078125,72300000,2022-05-25 00:00:00,2022-05-25
130,1653350400000,27005.4296875,27005.4296875,26736.009765625,26748.140625,67400000,2022-05-24 00:00:00,2022-05-24
129,1653264000000,26991.419921875,27047.470703125,26832.650390625,27001.51953125,65000000,2022-05-23 00:00:00,2022-05-23
128,1653004800000,26448.23046875,26769.19921875,26426.990234375,26739.029296875,76300000,2022-05-20 00:00:00,2022-05-20
127,1652918400000,26435.3203125,26458.849609375,26150.08984375,26402.83984375,74500000,2022-05-19 00:00:00,2022-05-19
126,1652832000000,26826.8203125,27053.1796875,26741.33984375,26911.19921875,74700000,2022-05-18 00:00:00,2022-05-18
125,1652745600000,26555.23046875,26709.259765625,26440.619140625,26659.75,78900000,2022-05-17 00:00:00,2022-05-17
124,1652659200000,26753.369140625,26836.9609375,26438.609375,26547.05078125,87000000,2022-05-16 00:00:00,2022-05-16
123,1652400000000,25918.80078125,26479.9296875,25904.400390625,26427.650390625,103800000,2022-05-13 00:00:00,2022-05-13
122,1652313600000,25945.0390625,26028.359375,25688.109375,25748.720703125,91200000,2022-05-12 00:00:00,2022-05-12
121,1652227200000,26045.380859375,26290.619140625,26003.259765625,26213.640625,85900000,2022-05-11 00:00:00,2022-05-11
120,1652140800000,26149.060546875,26246.630859375,25773.830078125,26167.099609375,80800000,2022-05-10 00:00:00,2022-05-10
119,1652054400000,26705.3203125,26732.609375,26309.220703125,26319.33984375,79500000,2022-05-09 00:00:00,2022-05-09
118,1651795200000,26784.2890625,27072.58984375,26543.2890625,27003.560546875,98500000,2022-05-06 00:00:00,2022-05-06
117,1651449600000,26851.099609375,26964.58984375,26610.859375,26818.529296875,74500000,2022-05-02 00:00:00,2022-05-02
116,1651104000000,26430.279296875,26876.94921875,26348.359375,26847.900390625,86700000,2022-04-28 00:00:00,2022-04-28
115,1651017600000,26313.140625,26406.619140625,26051.0390625,26386.630859375,97300000,2022-04-27 00:00:00,2022-04-27
114,1650931200000,26743.2109375,26808.990234375,26592.990234375,26700.109375,64300000,2022-04-26 00:00:00,2022-04-26
113,1650844800000,26692.48046875,26764.48046875,26487.83984375,26590.779296875,62700000,2022-04-25 00:00:00,2022-04-25
112,1650585600000,27197.80078125,27205.830078125,26904.380859375,27105.259765625,58500000,2022-04-22 00:00:00,2022-04-22
111,1650499200000,27259.140625,27580.640625,27252.830078125,27553.060546875,62300000,2022-04-21 00:00:00,2022-04-21
110,1650412800000,27210.7890625,27389.83984375,27066.1796875,27217.849609375,72300000,2022-04-20 00:00:00,2022-04-20
109,1650326400000,27096.490234375,27100.58984375,26777.7109375,26985.08984375,60500000,2022-04-19 00:00:00,2022-04-19
108,1650240000000,26831.44921875,26851.80078125,26571.380859375,26799.7109375,48300000,2022-04-18 00:00:00,2022-04-18
107,1649980800000,26932.48046875,27203.76953125,26784.919921875,27093.189453125,51500000,2022-04-15 00:00:00,2022-04-15
106,1649894400000,26925.640625,27200.890625,26890.6796875,27172.0,61800000,2022-04-14 00:00:00,2022-04-14
105,1649808000000,26436.060546875,26885.869140625,26429.470703125,26843.490234375,71600000,2022-04-13 00:00:00,2022-04-13
104,1649721600000,26606.869140625,26674.859375,26304.080078125,26334.98046875,75300000,2022-04-12 00:00:00,2022-04-12
103,1649635200000,26877.599609375,27004.5,26720.4609375,26821.51953125,73500000,2022-04-11 00:00:00,2022-04-11
102,1649376000000,27097.05078125,27185.23046875,26764.359375,26985.80078125,78100000,2022-04-08 00:00:00,2022-04-08
101,1649289600000,27032.419921875,27042.490234375,26801.7890625,26888.5703125,71100000,2022-04-07 00:00:00,2022-04-07
100,1649203200000,27533.880859375,27549.669921875,27214.609375,27350.30078125,68700000,2022-04-06 00:00:00,2022-04-06
99,1649116800000,27965.939453125,27965.939453125,27662.279296875,27787.98046875,64300000,2022-04-05 00:00:00,2022-04-05
98,1649030400000,27685.650390625,27754.240234375,27578.810546875,27736.470703125,50300000,2022-04-04 00:00:00,2022-04-04
97,1648771200000,27624.109375,27738.310546875,27399.48046875,27665.98046875,66800000,2022-04-01 00:00:00,2022-04-01
96,1648684800000,27809.970703125,28101.6796875,27763.9609375,27821.4296875,78600000,2022-03-31 00:00:00,2022-03-31
95,1648598400000,28250.80078125,28281.44921875,27736.26953125,28027.25,83400000,2022-03-30 00:00:00,2022-03-30
94,1648512000000,28173.4296875,28252.419921875,28063.919921875,28252.419921875,77700000,2022-03-29 00:00:00,2022-03-29
93,1648425600000,28084.080078125,28084.080078125,27812.669921875,27943.890625,65300000,2022-03-28 00:00:00,2022-03-28
92,1648166400000,28338.810546875,28338.810546875,27946.7890625,28149.83984375,67400000,2022-03-25 00:00:00,2022-03-25
91,1648080000000,27693.76953125,28110.390625,27624.619140625,28110.390625,71600000,2022-03-24 00:00:00,2022-03-24
90,1647993600000,27606.7890625,28056.19921875,27604.369140625,28040.16015625,88200000,2022-03-23 00:00:00,2022-03-23
89,1647907200000,27091.3203125,27284.470703125,27076.330078125,27224.109375,98000000,2022-03-22 00:00:00,2022-03-22
88,1647561600000,26649.5,26862.4296875,26592.98046875,26827.4296875,108200000,2022-03-18 00:00:00,2022-03-18
87,1647475200000,26170.380859375,26702.939453125,26152.890625,26652.890625,89600000,2022-03-17 00:00:00,2022-03-17
86,1647388800000,25574.900390625,25824.939453125,25470.4609375,25762.009765625,82300000,2022-03-16 00:00:00,2022-03-16
85,1647302400000,25228.529296875,25441.669921875,25219.130859375,25346.48046875,73200000,2022-03-15 00:00:00,2022-03-15
84,1647216000000,25338.640625,25631.009765625,25299.640625,25307.849609375,72600000,2022-03-14 00:00:00,2022-03-14
83,1646956800000,25495.029296875,25503.650390625,24966.5,25162.779296875,89600000,2022-03-11 00:00:00,2022-03-11
82,1646870400000,25108.470703125,25720.310546875,25099.849609375,25690.400390625,95200000,2022-03-10 00:00:00,2022-03-10
81,1646784000000,24876.490234375,25084.080078125,24681.740234375,24717.529296875,91500000,2022-03-09 00:00:00,2022-03-09
80,1646697600000,24974.349609375,25291.330078125,24767.330078125,24790.94921875,114700000,2022-03-08 00:00:00,2022-03-08
79,1646611200000,25634.08984375,25640.41015625,25006.259765625,25221.41015625,105400000,2022-03-07 00:00:00,2022-03-07
78,1646352000000,26421.849609375,26421.849609375,25774.279296875,25985.470703125,93500000,2022-03-04 00:00:00,2022-03-04
77,1646265600000,26628.869140625,26704.849609375,26496.720703125,26577.26953125,74800000,2022-03-03 00:00:00,2022-03-03
76,1646179200000,26532.19921875,26585.30078125,26313.720703125,26393.029296875,87700000,2022-03-02 00:00:00,2022-03-02
75,1646092800000,26836.740234375,27013.259765625,26821.75,26844.720703125,74000000,2022-03-01 00:00:00,2022-03-01
74,1646006400000,26457.51953125,26644.560546875,26262.630859375,26526.8203125,91100000,2022-02-28 00:00:00,2022-02-28
73,1645747200000,26213.19921875,26481.599609375,26160.189453125,26476.5,77600000,2022-02-25 00:00:00,2022-02-25
72,1645660800000,26281.349609375,26357.580078125,25775.640625,25970.8203125,93500000,2022-02-24 00:00:00,2022-02-24
71,1645488000000,26515.44921875,26550.140625,26243.73046875,26449.609375,67300000,2022-02-22 00:00:00,2022-02-22
70,1645401600000,26771.580078125,26998.470703125,26549.0,26910.869140625,52900000,2022-02-21 00:00:00,2022-02-21
69,1645142400000,26895.16015625,27216.16015625,26792.5390625,27122.0703125,63500000,2022-02-18 00:00:00,2022-02-18
68,1645056000000,27431.419921875,27438.740234375,27080.919921875,27232.869140625,67800000,2022-02-17 00:00:00,2022-02-17
67,1644969600000,27269.05078125,27486.08984375,27227.240234375,27460.400390625,64100000,2022-02-16 00:00:00,2022-02-16
66,1644883200000,27183.560546875,27205.19921875,26724.91015625,26865.189453125,76200000,2022-02-15 00:00:00,2022-02-15
65,1644796800000,27305.919921875,27325.5,26947.650390625,27079.58984375,79800000,2022-02-14 00:00:00,2022-02-14
64,1644451200000,27818.099609375,27880.69921875,27575.0703125,27696.080078125,82900000,2022-02-10 00:00:00,2022-02-10
63,1644364800000,27488.650390625,27633.099609375,27405.880859375,27579.869140625,93500000,2022-02-09 00:00:00,2022-02-09
62,1644278400000,27318.30078125,27461.330078125,27280.25,27284.51953125,76600000,2022-02-08 00:00:00,2022-02-08
61,1644192000000,27327.630859375,27369.6796875,27085.3203125,27248.869140625,77100000,2022-02-07 00:00:00,2022-02-07
60,1643932800000,27095.900390625,27455.98046875,27075.990234375,27439.990234375,79600000,2022-02-04 00:00:00,2022-02-04
59,1643846400000,27330.9609375,27357.330078125,27165.9296875,27241.310546875,81100000,2022-02-03 00:00:00,2022-02-03
58,1643760000000,27302.990234375,27564.619140625,27289.16015625,27533.599609375,85200000,2022-02-02 00:00:00,2022-02-02
57,1643673600000,27167.140625,27410.7890625,27016.7109375,27078.48046875,81100000,2022-02-01 00:00:00,2022-02-01
56,1643587200000,26690.599609375,27134.5703125,26541.650390625,27001.98046875,78300000,2022-01-31 00:00:00,2022-01-31
55,1643328000000,26429.849609375,26764.849609375,26289.689453125,26717.33984375,76000000,2022-01-28 00:00:00,2022-01-28
54,1643241600000,27139.880859375,27193.58984375,26044.51953125,26170.30078125,88700000,2022-01-27 00:00:00,2022-01-27
53,1643155200000,27105.98046875,27184.5390625,26858.6796875,27011.330078125,60500000,2022-01-26 00:00:00,2022-01-26
52,1643068800000,27466.8203125,27493.75,26890.939453125,27131.33984375,77000000,2022-01-25 00:00:00,2022-01-25
51,1642982400000,27258.44921875,27627.599609375,27203.330078125,27588.369140625,61000000,2022-01-24 00:00:00,2022-01-24
50,1642723200000,27404.359375,27586.419921875,27129.609375,27522.259765625,72700000,2022-01-21 00:00:00,2022-01-21
49,1642636800000,27401.4296875,27882.529296875,27217.58984375,27772.9296875,74000000,2022-01-20 00:00:00,2022-01-20
48,1642550400000,27928.890625,27958.169921875,27314.41015625,27467.23046875,84300000,2022-01-19 00:00:00,2022-01-19
47,1642464000000,28451.33984375,28690.33984375,28129.66015625,28257.25,71300000,2022-01-18 00:00:00,2022-01-18
46,1642377600000,28332.720703125,28449.990234375,28274.1796875,28333.51953125,54500000,2022-01-17 00:00:00,2022-01-17
45,1642118400000,28246.990234375,28252.9609375,27889.2109375,28124.279296875,82100000,2022-01-14 00:00:00,2022-01-14
44,1642032000000,28658.220703125,28660.44921875,28444.9609375,28489.130859375,69900000,2022-01-13 00:00:00,2022-01-13
43,1641945600000,28449.529296875,28814.310546875,28427.599609375,28765.66015625,72500000,2022-01-12 00:00:00,2022-01-12
42,1641859200000,28380.900390625,28473.470703125,28089.490234375,28222.48046875,73700000,2022-01-11 00:00:00,2022-01-11
41,1641513600000,28711.529296875,28813.08984375,28293.69921875,28478.560546875,75200000,2022-01-07 00:00:00,2022-01-07
40,1641427200000,29136.75,29158.94921875,28487.869140625,28487.869140625,71600000,2022-01-06 00:00:00,2022-01-06
39,1641340800000,29288.80078125,29388.16015625,29204.44921875,29332.16015625,78600000,2022-01-05 00:00:00,2022-01-05
38,1641254400000,29098.41015625,29323.7890625,28954.560546875,29301.7890625,66000000,2022-01-04 00:00:00,2022-01-04
37,1640822400000,28794.240234375,28904.419921875,28579.490234375,28791.7109375,40400000,2021-12-30 00:00:00,2021-12-30
36,1640736000000,28995.73046875,29106.279296875,28729.609375,28906.880859375,44700000,2021-12-29 00:00:00,2021-12-29
35,1640649600000,28953.3203125,29121.009765625,28879.6796875,29069.16015625,47000000,2021-12-28 00:00:00,2021-12-28
34,1640563200000,28786.330078125,28805.279296875,28658.8203125,28676.4609375,37500000,2021-12-27 00:00:00,2021-12-27
33,1640304000000,28836.05078125,28870.130859375,28773.5,28782.58984375,35900000,2021-12-24 00:00:00,2021-12-24
32,1640217600000,28703.009765625,28798.369140625,28640.150390625,28798.369140625,43600000,2021-12-23 00:00:00,2021-12-23
31,1640131200000,28614.060546875,28673.76953125,28473.849609375,28562.2109375,44700000,2021-12-22 00:00:00,2021-12-22
30,1640044800000,28309.599609375,28533.740234375,28226.4296875,28517.58984375,55800000,2021-12-21 00:00:00,2021-12-21
29,1639958400000,28325.4609375,28441.509765625,27893.1796875,27937.810546875,65200000,2021-12-20 00:00:00,2021-12-20
28,1639699200000,28854.599609375,28904.939453125,28503.080078125,28545.6796875,84400000,2021-12-17 00:00:00,2021-12-17
27,1639612800000,28868.369140625,29070.080078125,28782.189453125,29066.3203125,60300000,2021-12-16 00:00:00,2021-12-16
26,1639526400000,28358.470703125,28525.830078125,28358.470703125,28459.720703125,55900000,2021-12-15 00:00:00,2021-12-15
25,1639440000000,28554.859375,28672.9609375,28309.669921875,28432.640625,55200000,2021-12-14 00:00:00,2021-12-14
24,1639353600000,28705.259765625,28793.3203125,28593.44921875,28640.490234375,53500000,2021-12-13 00:00:00,2021-12-13
23,1639094400000,28542.5,28699.009765625,28392.869140625,28437.76953125,63400000,2021-12-10 00:00:00,2021-12-10
